country_name,country_code,region,income_group,year,cpi,int_rate,gdp_ growth_rate,gdp,exchange_rate,unemployment_rate
Heavily indebted poor countries (HIPC),HPC,Combined,Not classified,2014,3.969860452,0,5.609676398,643428411991.97,0,4.286334994
Croatia,HRV,Europe & Central Asia,High income,2014,-0.21519616,8.442771615,-0.557150197,49847163744.59,5.748165417,17.29
Haiti,HTI,Latin America & Caribbean,Lower middle income,2014,3.4381666,8.368648156,2.888772509,14644604839.59,45.21598089,13.755
Hungary,HUN,Europe & Central Asia,High income,2014,-0.227566271,0.730458423,4.334353641,120822254244.73,232.6016667,7.725
IBRD only,IBD,Combined,Not classified,2014,3.589220166,0,4.843405268,24967173532981.40,0,6.181138079
IDA & IBRD total,IBT,Combined,Not classified,2014,3.516955514,0,4.888260158,27063114358806.30,0,5.738331063
IDA total,IDA,Combined,Not classified,2014,3.477561057,0,5.420404184,2094607349840.81,0,4.139356247
IDA blend,IDB,Combined,Not classified,2014,1.201399645,0,5.743760338,1064054381235.42,0,3.383750431
Indonesia,IDN,East Asia & Pacific,Upper middle income,2014,6.394928824,6.792118581,5.006668426,820828013230.59,11865.2113,4.049
IDA only,IDX,Combined,Not classified,2014,4.129243069,0,5.088604848,1030552968605.39,0,4.560384226
Isle of Man,IMN,Europe & Central Asia,High income,2014,0,0,5.155099837,7112244689.06,0.607729627,0
India,IND,South Asia,Lower middle income,2014,6.665656719,6.69517609,7.410227605,1947834564908.95,61.02951446,7.674
Ireland,IRL,Europe & Central Asia,High income,2014,0.190916399,0,9.33603375,242659427539.83,0.752728197,11.858
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Upper middle income,2014,16.60655324,3.86413889,4.984775067,415106476157.82,25941.66414,10.68
Iraq,IRQ,Middle East & North Africa,Upper middle income,2014,0,18.28905906,2.263688176,162537141323.78,1166,10.59
Iceland,ISL,Europe & Central Asia,High income,2014,2.044614815,3.457644474,1.687215035,16773046832.36,116.7673525,4.897
Israel,ISR,Middle East & North Africa,High income,2014,0.467557252,3.107041297,3.775828432,296827610046.15,3.577925,5.789
Italy,ITA,Europe & Central Asia,High income,2014,0.24104743,3.928657829,-0.001387617,1829227175768.29,0.752728197,12.683
Jamaica,JAM,Latin America & Caribbean,Upper middle income,2014,8.274078862,9.620375904,0.689822357,14059381527.32,110.9345278,9.046
Jordan,JOR,Middle East & North Africa,Lower middle income,2014,2.89947905,5.360006858,3.384078099,37647146046.47,0.71,11.9
Japan,JPN,East Asia & Pacific,High income,2014,2.759226714,-0.459381591,0.296205514,4376627829634.98,105.944781,3.589
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2014,6.84944977,0,4.200000006,182201980933.86,179.1916667,5.06
Kenya,KEN,Sub-Saharan Africa,Lower middle income,2014,6.878154993,8.249078996,5.020111002,66801914096.62,87.92216381,2.768
Kyrgyz Republic,KGZ,Europe & Central Asia,Lower middle income,2014,7.534247298,10.80871833,4.024038631,6429000667.91,53.65405831,3.262
Cambodia,KHM,East Asia & Pacific,Lower middle income,2014,3.855688614,0,8.000320746,22549052336.93,4037.5,0.692
Kiribati,KIR,East Asia & Pacific,Lower middle income,2014,2.103985209,0,1.26366268,172164513.67,1.109363293,0
St. Kitts and Nevis,KNA,Latin America & Caribbean,High income,2014,0.247865392,7.984643631,7.576966023,950623606.04,2.7,0
"Korea, Rep.",KOR,East Asia & Pacific,High income,2014,1.274774464,3.326270741,3.202453795,1425981639370.35,1052.84,3.082
Kuwait,KWT,Middle East & North Africa,High income,2014,2.908926729,11.8255808,0.500914739,113910328739.89,0.284567142,2.9
Latin America & Caribbean (excluding high income),LAC,Combined,Not classified,2014,3.428264148,0,1.269878816,4566421511978.66,0,6.075336187
Lao PDR,LAO,East Asia & Pacific,Lower middle income,2014,4.129243069,0,7.61196344,13448654116.30,8042.42157,2.119
Lebanon,LBN,Middle East & North Africa,Lower middle income,2014,1.854604213,7.161348674,2.484060105,49699566407.48,1507.5,8.833
Liberia,LBR,Sub-Saharan Africa,Low income,2014,9.861112856,12.58084394,0.7013931,3227674916.87,83.8925,2.079
Libya,LBY,Middle East & North Africa,Upper middle income,2014,2.432941416,7.077849938,-23.04280583,49131511071.11,1.272402067,19.308
St. Lucia,LCA,Latin America & Caribbean,Upper middle income,2014,3.516955514,4.838876187,1.328090221,1805800308.14,2.7,21.597
Latin America & Caribbean,LCN,Combined,Not classified,2014,3.383412727,0,1.33283382,5398670284578.01,0,6.175546202
Least developed countries: UN classification,LDC,Combined,Not classified,2014,4.129243069,0,5.481031169,908978404250.26,0,4.751293566
Low income,LIC,Combined,Not classified,2014,3.740529516,0,3.074877244,367435893627.93,0,5.386063521
Liechtenstein,LIE,Europe & Central Asia,High income,2014,0,0,0,0.00,0,0
Sri Lanka,LKA,South Asia,Lower middle income,2014,3.179002282,5.80537155,6.377978893,81655890647.26,130.5646852,4.157
Lower middle income,LMC,Combined,Not classified,2014,5.087708194,0,6.125455215,4812877967723.63,0,6.012589945
Low & middle income,LMY,Combined,Not classified,2014,3.525662038,0,5.193792967,24297679628875.20,0,5.742157551
Lesotho,LSO,Sub-Saharan Africa,Lower middle income,2014,5.37028961,-3.240849549,1.710549905,2288201773.08,10.85265557,16.104
Late-demographic dividend,LTE,Combined,Not classified,2014,2.044614815,0,5.28099063,17941320769793.90,0,4.927832033
Lithuania,LTU,Europe & Central Asia,High income,2014,0.103758009,0,3.772543796,40396597406.97,2.600291667,10.698
Luxembourg,LUX,Europe & Central Asia,High income,2014,0.628543985,0,2.623086792,58738350400.02,0.752728197,6.044
Latvia,LVA,Europe & Central Asia,High income,2014,0.620490637,0,2.094959771,25384188823.06,0.752728197,10.846
"Macao SAR, China",MAC,East Asia & Pacific,High income,2014,6.048234521,-3.201127824,-2.048378141,57396680819.58,7.987129,1.67
St. Martin (French part),MAF,Latin America & Caribbean,High income,2014,0,0,0,0.00,0.752728197,0
Morocco,MAR,Middle East & North Africa,Lower middle income,2014,0.442310054,0,2.71924408,105816536606.04,8.406336688,9.7
Monaco,MCO,Europe & Central Asia,High income,2014,0,0,7.187027775,5971532102.08,0.752728197,0
Moldova,MDA,Europe & Central Asia,Upper middle income,2014,5.088785546,5.582189224,4.999625854,7824131195.58,14.03563005,1.425
Madagascar,MDG,Sub-Saharan Africa,Low income,2014,6.080408111,49.90850314,3.339203112,10979121878.07,2414.811667,1.386
Maldives,MDV,South Asia,Upper middle income,2014,2.120001757,7.00289573,7.860686372,3975719122.89,15.38039352,7.477
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Combined,Not classified,2014,2.773516131,0,3.072011077,3452550580964.63,0,7.644792471
Mexico,MEX,Latin America & Caribbean,Upper middle income,2014,4.018616081,-0.782518936,2.503763499,1181370028487.24,13.29245,4.819
Marshall Islands,MHL,East Asia & Pacific,Upper middle income,2014,0,0,-1.25958379,180300000.00,1,0
Middle income,MIC,Combined,Not classified,2014,3.525662038,0,5.225336921,23932904089429.30,0,5.767217424
North Macedonia,MKD,Europe & Central Asia,Upper middle income,2014,-0.281705033,6.228067079,3.629123513,9690853712.46,46.43713083,28.215
Mali,MLI,Sub-Saharan Africa,Low income,2014,0.883814547,5.5228797,7.60253469,14704621766.13,493.7573299,1.474
Malta,MLT,Middle East & North Africa,High income,2014,0.310306472,0,7.631129375,10345449265.81,0.752728197,5.725
Myanmar,MMR,East Asia & Pacific,Lower middle income,2014,4.953299185,11.63482688,8.169907456,55711475876.25,984.3457476,0.763
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,Combined,Not classified,2014,3.771238958,0,2.396325135,1761074615026.59,0,8.147484661
Montenegro,MNE,Europe & Central Asia,Upper middle income,2014,-0.710514052,8.290364575,1.783698581,3921767211.60,0.752728197,18.054
Mongolia,MNG,East Asia & Pacific,Upper middle income,2014,12.25398081,10.77405246,7.885225482,11349786311.99,1817.938708,4.798
Northern Mariana Islands,MNP,East Asia & Pacific,High income,2014,0,0,4.177545692,880218181.82,1,0
Mozambique,MOZ,Sub-Saharan Africa,Low income,2014,2.559748758,13.5647501,7.702568448,15093136077.35,31.3526877,3.377
Mauritania,MRT,Sub-Saharan Africa,Lower middle income,2014,3.534368561,32.76795084,4.274823288,5852228252.67,30.2725,10.028
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,2014,3.21769192,6.197319227,3.82696982,11579927241.40,30.62161667,7.467
Malawi,MWI,Sub-Saharan Africa,Low income,2014,23.79206495,19.27787102,5.625270001,8968360291.16,424.8966667,4.967
Malaysia,MYS,East Asia & Pacific,Upper middle income,2014,3.142990509,2.068518216,6.006721946,286755041078.03,3.272859746,2.88
North America,NAC,Combined,Not classified,2014,1.764429442,0,2.549447136,19324609678226.70,0,6.260832452
Namibia,NAM,Sub-Saharan Africa,Lower middle income,2014,5.350169669,0.428951201,6.09251916,10871578021.67,10.8428875,18.521
New Caledonia,NCL,East Asia & Pacific,High income,2014,0.178851061,0,0,0.00,89.82433538,14.59
Niger,NER,Sub-Saharan Africa,Low income,2014,-0.93028726,5.767407214,6.642136655,9276388744.59,493.7573299,0.524
Nigeria,NGA,Sub-Saharan Africa,Lower middle income,2014,8.04741088,11.35621302,6.309718655,480286163931.15,158.5526417,3.902
Nicaragua,NIC,Latin America & Caribbean,Lower middle income,2014,6.035968618,4.746812152,4.785460136,12173318263.92,25.95890037,4.52
Netherlands,NLD,Europe & Central Asia,High income,2014,0.97603508,0,1.612610013,759634819525.58,0.752728197,7.419
Norway,NOR,Europe & Central Asia,High income,2014,2.041702867,3.943147379,2.048132004,381081533571.26,6.301666667,3.486
Nepal,NPL,South Asia,Lower middle income,2014,8.364154697,0,6.011482843,23429242138.21,97.55484216,10.617
Nauru,NRU,East Asia & Pacific,High income,2014,0,0,16.42333564,82166521.70,1.109363293,0
New Zealand,NZL,East Asia & Pacific,High income,2014,1.227507506,5.332672999,3.826384918,171881119396.76,1.205433333,5.428
OECD members,OED,Combined,Not classified,2014,0.624517311,0,2.182972021,46467551630220.20,0,7.408351054
Oman,OMN,Middle East & North Africa,High income,2014,1.014014839,3.407896828,1.292252294,74950483987.16,0.3845,3.449
Other small states,OSS,Combined,Not classified,2014,1.227413989,0,2.038520315,117052054823.47,0,10.4619996
Pakistan,PAK,Middle East & North Africa,Lower middle income,2014,7.189384028,4.216252635,4.116428172,287823367553.41,101.1000884,1.827
Panama,PAN,Latin America & Caribbean,High income,2014,2.626526999,2.140407326,4.625813756,52977523789.54,1,4.391
Peru,PER,Latin America & Caribbean,Upper middle income,2014,3.411945798,12.99478509,2.382157372,183824551906.26,2.839044138,3.208
Philippines,PHL,East Asia & Pacific,Lower middle income,2014,3.597823439,2.399600244,6.347987483,288153024771.70,44.3951543,3.6
Palau,PLW,East Asia & Pacific,High income,2014,4.191745486,0,4.769999433,257693948.22,1,0
Papua New Guinea,PNG,East Asia & Pacific,Lower middle income,2014,5.222117202,3.735335804,13.54377062,20382597142.19,2.461385,2.536
Poland,POL,Europe & Central Asia,High income,2014,0.053821313,0,3.920508624,459682079851.44,3.154541667,8.971
Pre-demographic dividend,PRE,Combined,Not classified,2014,3.534368561,0,5.256180454,1274444786010.93,0,4.859835388
Puerto Rico (US),PRI,Latin America & Caribbean,High income,2014,0,0,-1.190363473,104471711252.84,1,13.9
"Korea, Dem. People's Rep.",PRK,East Asia & Pacific,Low income,2014,0,0,0,0.00,0,2.883
Portugal,PRT,Europe & Central Asia,High income,2014,-0.278153367,0,0.741391417,195923731498.32,0.752728197,13.897
Paraguay,PRY,Latin America & Caribbean,Upper middle income,2014,5.028827675,17.81994433,5.301238592,35171376859.13,4462.185288,5.034
West Bank and Gaza,PSE,Middle East & North Africa,Lower middle income,2014,1.7329851,2.639404194,-0.157866651,13471100000.00,0,20.526
Pacific island small states,PSS,Combined,Not classified,2014,0.798863838,0,3.566989307,8752587580.26,0,3.40086553
Post-demographic dividend,PST,Combined,Not classified,2014,0.906794,0,2.014314858,43779024570386.00,0,7.461493913
French Polynesia,PYF,East Asia & Pacific,High income,2014,0,0,0.593554453,5231504505.84,89.82433538,11.889
Qatar,QAT,Middle East & North Africa,High income,2014,3.349720857,6.543701477,5.334323292,154400753941.05,3.64,0.2
Romania,ROU,Europe & Central Asia,High income,2014,1.068309877,6.637877828,4.116001093,172441103432.38,3.349175,6.802
Russian Federation,RUS,Europe & Central Asia,High income,2014,7.823411839,3.397146839,0.736267222,1390921151162.46,38.37820714,5.212
Rwanda,RWA,Sub-Saharan Africa,Low income,2014,2.354490528,11.96076511,6.167166152,7848619325.67,682.4377954,11.844
South Asia,SAS,Combined,Not classified,2014,6.828647805,0,7.245479867,2242092335834.03,0,7.309712777
Saudi Arabia,SAU,Middle East & North Africa,High income,2014,2.239165906,0,4.024640706,662570908159.59,3.75,5.877
Sudan,SDN,Sub-Saharan Africa,Low income,2014,36.90664279,0,4.661379542,50757206252.65,5.736866667,15.411
Senegal,SEN,Sub-Saharan Africa,Lower middle income,2014,-1.090255074,6.95969224,6.224074438,16710783797.42,493.7573299,5.841
Singapore,SGP,East Asia & Pacific,High income,2014,1.033169559,5.632323555,3.935540277,299095084828.98,1.26705,3.74
Solomon Islands,SLB,East Asia & Pacific,Lower middle income,2014,0,6.983413886,1.189217471,1286348801.56,7.375345354,0.729
Sierra Leone,SLE,Sub-Saharan Africa,Low income,2014,4.639311714,2.901250831,-7.815015125,7098065167.70,4.524159167,4.678
El Salvador,SLV,Latin America & Caribbean,Upper middle income,2014,1.141344675,0,1.729399842,22888906230.21,1,4.154
San Marino,SMR,Europe & Central Asia,High income,2014,1.112963034,5.699071578,-0.7023705,1387604046.66,0.752728197,0
"Somalia, Fed. Rep.",SOM,Sub-Saharan Africa,Low income,2014,0,0,8.978005906,5569461554.68,20230.92913,18.861
Serbia,SRB,Europe & Central Asia,Upper middle income,2014,2.082447939,0,-1.804270248,40769149069.49,88.40530833,19.223
Sub-Saharan Africa (excluding high income),SSA,Combined,Not classified,2014,4.402253092,0,4.603250471,1568181561906.77,0,6.111030549
South Sudan,SSD,Sub-Saharan Africa,Low income,2014,1.674299063,61.8826039,3.373648477,13449448810.70,2.95,12.602
Sub-Saharan Africa,SSF,Combined,Not classified,2014,4.402253092,0,4.795953335,1628005551939.66,0,5.684788144
Small states,SST,Combined,Not classified,2014,1.112963034,0,2.281422702,188021137893.71,0,9.165481015
Sao Tome and Principe,STP,Sub-Saharan Africa,Lower middle income,2014,6.99849944,17.73257846,4.906210487,256057120.60,18.46640305,11.435
Suriname,SUR,Latin America & Caribbean,Upper middle income,2014,3.383412727,10.53283895,0.255503032,5307380818.79,3.3,6.94
Slovak Republic,SVK,Europe & Central Asia,High income,2014,-0.07616533,0,2.707951514,84789118561.79,0.752728197,11.536
Slovenia,SVN,Europe & Central Asia,High income,2014,0.199343827,0,2.762833276,41711191731.43,0.752728197,9.668
Sweden,SWE,Europe & Central Asia,High income,2014,-0.179638494,0,2.295763792,480507219240.81,6.860785,7.954
Eswatini,SWZ,Sub-Saharan Africa,Lower middle income,2014,5.681348858,2.113072182,1.435897493,3830866489.15,10.85265557,23.828
Sint Maarten (Dutch part),SXM,Latin America & Caribbean,High income,2014,1.886754663,0,1.580382215,1416389988.22,1.79,0
Seychelles,SYC,Sub-Saharan Africa,High income,2014,1.385834546,4.897124163,4.063691812,1315169064.96,12.74703333,0
Syrian Arab Republic,SYR,Middle East & North Africa,Low income,2014,10.92711418,0,-10.31033991,17185167298.46,154.13,14.783
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,2014,0,0,8.711295808,846311318.21,1,0
Chad,TCD,Sub-Saharan Africa,Low income,2014,1.681973139,0,2.062980971,14092996497.41,493.7573299,0.933
East Asia & Pacific (IDA & IBRD countries),TEA,Combined,Not classified,2014,3.142990509,0,7.022988916,12687125200204.10,0,4.059461162
Europe & Central Asia (IDA & IBRD countries),TEC,Combined,Not classified,2014,2.531878314,0,2.341986983,3579341967512.12,0,7.658142335
Togo,TGO,Sub-Saharan Africa,Low income,2014,0.190875076,4.835254345,5.633240218,5457066909.12,493.7573299,2.142
Thailand,THA,East Asia & Pacific,Upper middle income,2014,1.895141819,3.457843171,0.984468864,389101609925.93,32.47983333,0.576
Tajikistan,TJK,Europe & Central Asia,Lower middle income,2014,6.104427651,18.86532865,6.70000069,7801816486.46,4.937566667,11.439
Turkmenistan,TKM,Europe & Central Asia,Upper middle income,2014,0,0,10.29999997,33614755226.41,0,4
Latin America & the Caribbean (IDA & IBRD countries),TLA,Combined,Not classified,2014,3.428264148,0,1.394390038,5178099184687.79,0,6.199613326
Timor-Leste,TLS,East Asia & Pacific,Lower middle income,2014,0.726275016,13.69442015,4.472498466,1551797202.42,1,3.618
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,Combined,Not classified,2014,4.625550995,0,2.416521343,1747603515026.59,0,8.077899822
Tonga,TON,East Asia & Pacific,Upper middle income,2014,2.510876333,8.59924551,1.990537699,432706298.36,1.846773685,1.92
South Asia (IDA & IBRD),TSA,Combined,Not classified,2014,6.828647805,0,7.245479867,2242092335834.03,0,7.309712777
Sub-Saharan Africa (IDA & IBRD countries),TSS,Combined,Not classified,2014,4.402253092,0,4.795953335,1628005551939.66,0,5.684788144
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,2014,5.684418146,8.582254138,3.695365151,26993607566.55,6.409094578,2.477
Tunisia,TUN,Middle East & North Africa,Lower middle income,2014,4.625550995,0,3.090328031,45340730384.71,1.697675,14.259
Turkiye,TUR,Europe & Central Asia,Upper middle income,2014,8.854572714,0,4.939715161,814741000960.49,2.188542418,9.901
Tuvalu,TUV,East Asia & Pacific,Upper middle income,2014,0,0,0,33339111.92,0,0
Tanzania,TZA,Sub-Saharan Africa,Lower middle income,2014,6.13161433,9.655733865,6.732461868,44662433111.65,1653.230833,2.125
Uganda,UGA,Sub-Saharan Africa,Low income,2014,3.07570669,15.67738412,5.106307325,30789849487.57,2599.788201,2.348
